CustomerID,tenure,MonthlyCharges,Contract,InternetService,TechSupport,PaymentMethod,PredictedChurn,RiskLevel,RecommendedAction,MonthlyRevenueAtRisk,ChurnProbabilityPct
7824-PANSQ,58,80.65,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,18.12
8042-JVNFH,1,71.35,Month-to-month,Fiber optic,No,Mailed check,1,High Risk,Offer annual contract discount + proactive support,71.35,75.07
9648-BCHKM,18,24.65,Two year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,1.88
2888-ADFAO,47,21.3,Two year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,1.21
8707-HOEDG,70,110.2,Two year,Fiber optic,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,11.85
3374-LXDEV,13,89.4,Month-to-month,Fiber optic,Yes,Electronic check,1,Medium Risk,Offer contract upgrade incentive,89.4,48.59
4072-IPYLT,36,51.05,Month-to-month,DSL,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,6.86
7167-PCEYD,67,19.8,Two year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,1.37
4936-YPJNK,10,19.9,Month-to-month,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,12.13
1580-BMCMR,19,87.3,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,87.3,38.81
4817-KEQSP,71,19.85,Two year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,1.07
6408-WHTEF,72,89.4,Two year,DSL,Yes,Mailed check,0,Low Risk,Continue regular engagement,0.0,0.39
9251-AWQGT,48,20.0,Two year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,1.36
8749-CLJXC,1,20.05,Month-to-month,No,No internet service,Mailed check,1,Medium Risk,Offer contract upgrade incentive,20.05,40.83
7989-VCQOH,18,83.25,Month-to-month,DSL,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,22.05
5049-GLYVG,1,20.6,Month-to-month,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,31.66
4199-QHJNM,67,102.9,Two year,Fiber optic,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,7.86
8882-TLVRW,69,39.1,Two year,DSL,Yes,Mailed check,0,Low Risk,Continue regular engagement,0.0,0.98
5883-GTGVD,19,99.95,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,99.95,80.09
5135-GRQJV,72,114.5,Two year,Fiber optic,Yes,Mailed check,0,Low Risk,Continue regular engagement,0.0,1.92
2384-OVPSA,38,20.2,Two year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,2.15
1371-WEPDS,40,55.8,One year,DSL,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,14.77
3580-GICBM,61,24.2,Two year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,1.18
4817-QRJSX,10,81.0,Month-to-month,Fiber optic,No,Credit card (automatic),1,Medium Risk,Offer contract upgrade incentive,81.0,62.48
9730-DRTMJ,32,72.8,One year,DSL,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,5.9
4686-UXDML,21,99.85,Month-to-month,Fiber optic,No,Credit card (automatic),1,Medium Risk,Offer contract upgrade incentive,99.85,68.26
3349-ANQNH,59,99.5,One year,Fiber optic,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,30.93
2398-YPMUR,13,70.15,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,70.15,56.44
0932-YIXYU,47,20.25,Two year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,1.4
7480-SPLEF,69,26.0,Two year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,0.67
7636-XUHWW,2,19.9,Month-to-month,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,13.74
1431-CYWMH,22,19.05,Month-to-month,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,3.02
5937-EORGB,15,96.5,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,96.5,70.32
6349-JDHQP,53,19.85,Two year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,2.16
5539-HIVAK,28,25.7,Month-to-month,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,9.43
5847-MXBEO,22,20.3,One year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,2.08
9985-MWVIX,1,70.15,Month-to-month,Fiber optic,No,Mailed check,1,High Risk,Offer annual contract discount + proactive support,70.15,76.21
4583-PARNH,16,91.55,Month-to-month,Fiber optic,Yes,Electronic check,1,Medium Risk,Offer contract upgrade incentive,91.55,47.65
1116-FRYVH,48,39.4,Two year,DSL,Yes,Mailed check,0,Low Risk,Continue regular engagement,0.0,1.34
1421-HCERK,30,105.7,Month-to-month,Fiber optic,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,29.48
9633-XQABV,3,70.25,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,70.25,59.91
0716-BQNDX,57,93.75,Two year,Fiber optic,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,6.91
1265-XTECC,68,96.55,One year,Fiber optic,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,12.67
1183-CANVH,23,60.0,One year,DSL,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,4.02
1972-XMUWV,65,59.8,Two year,DSL,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,1.21
8679-LZBMD,44,90.65,One year,Fiber optic,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,14.96
3407-JMJQQ,71,109.0,Two year,Fiber optic,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,10.52
6252-DFGTK,37,68.1,One year,DSL,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,5.44
1539-LNKHM,12,20.4,Month-to-month,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,6.68
8645-KOMJQ,69,81.95,Two year,DSL,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,2.29
0289-IVARM,35,60.55,Month-to-month,DSL,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,8.39
9761-XUJWD,5,65.6,Month-to-month,DSL,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,27.44
4057-FKCZK,58,82.5,Two year,Fiber optic,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,6.69
4291-TPNFG,72,82.3,Two year,DSL,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,0.41
6087-YPWHO,72,68.15,Two year,DSL,Yes,Mailed check,0,Low Risk,Continue regular engagement,0.0,0.6
3090-QFUVD,1,20.3,Month-to-month,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,22.76
2237-ZFSMY,39,95.55,One year,Fiber optic,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,17.82
1722-LDZJS,53,20.2,One year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,3.66
1818-ESQMW,27,89.2,Month-to-month,Fiber optic,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,32.56
4871-JTKJF,1,69.65,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,69.65,87.43
1415-YFWLT,1,89.3,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,89.3,89.2
7401-RUBNK,18,74.8,Month-to-month,Fiber optic,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,28.43
0506-YLVKJ,46,20.2,Two year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,0.9
8661-BOYNW,72,84.4,Two year,DSL,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,0.55
6711-VTNRE,36,87.55,Month-to-month,Fiber optic,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,30.92
4815-GBTCD,4,25.15,Month-to-month,DSL,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,25.15,57.89
2805-AUFQN,25,19.8,Two year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,1.03
0980-PVMRC,40,50.85,Month-to-month,DSL,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,27.52
7233-DRTRF,63,102.4,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,102.4,45.32
3500-RMZLT,15,96.3,Month-to-month,Fiber optic,Yes,Mailed check,1,Medium Risk,Offer contract upgrade incentive,96.3,54.69
3873-NFTGI,14,55.5,Month-to-month,DSL,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,26.08
1162-ECVII,72,109.75,Two year,Fiber optic,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,3.12
7048-GXDAY,39,106.4,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,106.4,45.28
8571-ZCMCX,47,60.0,Two year,DSL,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,2.71
1169-WCVAK,19,88.8,Month-to-month,Fiber optic,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,24.54
4548-SDBKE,5,85.2,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,85.2,86.92
8066-POXGX,13,35.1,Month-to-month,DSL,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,35.1,47.62
7129-CAKJW,17,80.05,Month-to-month,Fiber optic,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,27.49
8695-ARGXZ,34,75.55,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,75.55,52.66
3570-YUEKJ,42,49.55,Month-to-month,DSL,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,14.68
4143-OOBWZ,5,81.3,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,81.3,78.58
1555-HAPSU,71,23.9,Two year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,0.63
1697-NVVGY,19,66.4,Month-to-month,DSL,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,14.64
7854-EKTJL,2,19.6,Month-to-month,No,No internet service,Electronic check,0,Low Risk,Continue regular engagement,0.0,18.58
8464-EETCQ,57,18.8,Two year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,1.16
2419-FSORS,72,108.4,Two year,Fiber optic,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,15.81
8132-YPVBX,6,85.95,Month-to-month,Fiber optic,No,Mailed check,1,High Risk,Offer annual contract discount + proactive support,85.95,72.04
9102-IAYHT,17,85.45,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,85.45,64.01
6754-LZUKA,61,80.9,Two year,DSL,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,2.6
3422-LYEPQ,1,71.0,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,71.0,80.0
8099-MZPUJ,48,111.8,Two year,Fiber optic,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,11.93
0787-LHDYT,16,20.6,Month-to-month,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,8.65
2642-DTVCO,9,85.05,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,85.05,77.66
0374-IOEGQ,3,44.6,Month-to-month,DSL,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,44.6,41.42
4361-JEIVL,1,44.4,Month-to-month,DSL,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,44.4,59.22
3197-NNYNB,65,105.1,Two year,Fiber optic,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,7.29
3396-DKDEL,70,115.15,Two year,Fiber optic,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,3.63
1752-OZXFY,60,59.8,One year,DSL,No,Mailed check,0,Low Risk,Continue regular engagement,0.0,3.45
9066-QRSDU,69,26.3,One year,No,No internet service,Electronic check,0,Low Risk,Continue regular engagement,0.0,3.08
9112-WSNPU,35,70.55,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,70.55,41.45
9867-NNXLC,22,20.05,Month-to-month,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,8.06
5321-NTRKC,66,79.85,Two year,DSL,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,7.67
1363-TXLSL,1,70.3,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,70.3,83.9
9507-EXLTT,1,79.35,Month-to-month,Fiber optic,No,Bank transfer (automatic),1,High Risk,Offer annual contract discount + proactive support,79.35,85.26
3161-GETRM,34,90.05,Month-to-month,Fiber optic,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,34.24
0402-OAMEN,72,24.45,Two year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,0.65
6933-VLYFX,31,59.95,One year,DSL,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,6.06
6754-WKSHP,30,25.35,One year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,3.27
9846-GKXAS,9,90.8,Month-to-month,Fiber optic,No,Bank transfer (automatic),1,Medium Risk,Offer contract upgrade incentive,90.8,68.15
6017-PPLPX,20,70.45,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,70.45,49.28
4976-LNFVV,19,34.3,Month-to-month,DSL,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,31.62
5055-MGMGF,65,105.05,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,105.05,43.58
4641-FROLU,30,19.3,Two year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,0.87
2862-JVEOY,6,19.15,One year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,1.61
2969-QWUBZ,2,51.4,Month-to-month,DSL,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,51.4,59.29
9822-BIIGN,53,71.85,Month-to-month,DSL,Yes,Electronic check,0,Low Risk,Continue regular engagement,0.0,8.34
2077-MPJQO,7,75.4,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,75.4,72.91
1534-OULXE,61,49.7,One year,DSL,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,3.81
7136-RVDTZ,70,45.25,One year,DSL,No,Electronic check,1,Medium Risk,Monitor customer + targeted engagement,45.25,35.78
2971-SGAFL,13,78.75,Month-to-month,DSL,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,31.89
1480-IVEVR,35,81.6,One year,Fiber optic,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,13.36
2905-KFQUV,2,70.4,Month-to-month,Fiber optic,No,Credit card (automatic),1,Medium Risk,Offer contract upgrade incentive,70.4,60.54
4581-SSPWD,3,75.8,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,75.8,76.95
3370-HXOPH,3,76.1,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,76.1,70.52
9391-YZEJW,62,94.0,One year,Fiber optic,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,15.57
9958-MEKUC,72,103.95,Two year,Fiber optic,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,1.69
0281-CNTZX,63,19.95,Two year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,1.47
6927-WTFIV,20,71.3,Month-to-month,Fiber optic,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,27.86
4118-CEVPF,35,110.8,One year,Fiber optic,Yes,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,15.22
3398-ZOUAA,21,69.1,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,69.1,52.23
9114-VEPUF,62,96.1,One year,Fiber optic,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,6.66
7876-BEUTG,15,48.8,Month-to-month,DSL,No,Mailed check,0,Low Risk,Continue regular engagement,0.0,29.94
2338-BQEZT,55,50.55,Month-to-month,DSL,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,9.66
9873-MNDKV,11,44.65,Month-to-month,DSL,No,Mailed check,0,Low Risk,Continue regular engagement,0.0,22.8
0378-NHQXU,17,88.25,Month-to-month,Fiber optic,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,88.25,48.67
8241-JUIQO,61,19.45,One year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,2.27
2194-IIQOF,71,89.3,Two year,DSL,Yes,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,0.57
4512-ZUIYL,2,70.0,Month-to-month,Fiber optic,No,Bank transfer (automatic),1,Medium Risk,Offer contract upgrade incentive,70.0,56.03
9631-RXVJM,35,19.25,Two year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,0.85
9584-EXCDZ,17,70.5,Month-to-month,Fiber optic,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,25.12
7969-AULMZ,21,97.35,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,97.35,82.89
5093-FEGLU,47,19.65,Two year,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,1.49
2621-UDNLU,3,20.85,Month-to-month,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,13.89
7526-IVLYU,3,19.65,Month-to-month,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,14.41
2428-HYUNX,44,19.35,Two year,No,No internet service,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,2.36
9214-EKVXR,1,44.0,Month-to-month,DSL,No,Mailed check,1,Medium Risk,Offer contract upgrade incentive,44.0,51.69
3410-MHHUM,44,94.4,One year,Fiber optic,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,13.28
0568-ONFPC,5,25.9,Month-to-month,No,No internet service,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,18.98
0733-VUNUW,24,55.65,Month-to-month,DSL,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,11.8
4550-EVXNY,1,69.65,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,69.65,83.32
2122-YWVYA,18,75.4,Month-to-month,Fiber optic,No,Electronic check,0,Low Risk,Continue regular engagement,0.0,34.05
2968-SSGAA,10,100.6,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,100.6,89.51
2296-DKZFP,65,71.0,Two year,DSL,No,Bank transfer (automatic),0,Low Risk,Continue regular engagement,0.0,1.37
4844-JJWUY,1,86.0,Month-to-month,Fiber optic,No,Electronic check,1,High Risk,Offer annual contract discount + proactive support,86.0,87.94
6777-TGHTM,53,106.95,One year,Fiber optic,No,Credit card (automatic),0,Low Risk,Continue regular engagement,0.0,27.62
8909-BOLNL,3,21.2,One year,No,No internet service,Mailed check,0,Low Risk,Continue regular engagement,0.0,4.19
6603-YRDCJ,33,61.05,Two year,DSL,Yes,Mailed check,0,Low Risk,Continue regular engagement,0.0,1.35
3538-WZPHD,3,29.6,Month-to-month,DSL,No,Electronic check,1,Medium Risk,Offer contract upgrade incentive,29.6,66.5
